customer_tweet_id,customer_message,support_tweet_id,support_response,created_at,historical_intent
2786554,@Uber_Support None of that worked! trip preferences reappeard bought 2hrs ago! 9:15pm,2786556,@119225 We're here to help! Send us a DM with your email address so we can assist.,Wed Nov 22 05:14:35 +0000 2017,app_or_technical_issue
2866001,@Uber_Support I have dropped a message on the same link. Please revert as soon as possible. Will be waiting,2866002,"@796033 Sorry to hear about the troubles, Arko. We have received and escalated your inquiry to the appropriate team who will be following up as soon as possible.",Tue Nov 28 06:56:25 +0000 2017,other_support_issue
317330,"@115877 will you ever be in El Paso for food delivery? Would really like some food delivered 😀 Please say ""YES""😀❤️",317329,@191732 We're always looking to expand. Be sure to keep an eye out for future updates via email or text regarding expansion!,Sat Oct 07 07:36:51 +0000 2017,uber_eats_issue
2818087,@115873 Why did my account get disabled and who do I talk to I need that ASAP,2818086,@785544 We're here to help! Send us a note at https://t.co/Md7v036OoC so we can assist.,Mon Nov 27 04:46:46 +0000 2017,account_access_issue
1302475,@115877 can I DM you about an order mix up?,1302474,"@424387 Happy to help, Melissa. Drop us a note at https://t.co/xLLG6cfrJA and a member of our team will follow up.",Mon Oct 16 03:01:28 +0000 2017,uber_eats_issue
1232360,@115873 this email makes no sense https://t.co/ly8ORocbDE,1232359,@409027 We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?,Wed Oct 25 21:18:38 +0000 2017,other_support_issue
902477,"@Uber_Support @115873 - you guys are  charging me ,more then three time in #Jaipur!!!",902476,@334249 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,Fri Oct 20 23:57:52 +0000 2017,other_support_issue
1553903,@115873 my account has been hacked and I cannot submit a ticket without loging in to the account I no longer control...,1553901,@480688 We're here to help! Please send us a note via https://t.co/J1AzB6VeuZ so we can connect.,Sat Nov 04 11:18:28 +0000 2017,account_access_issue
2134258,@627926 @115873 Yep. I like the policy as a general matter. I don't like the I'm not going to the airport policy this driver has. It's the airport!,2134257,"@627925 Hi, Hakeem! Go ahead and check your DM for further details.",Wed Nov 08 16:46:44 +0000 2017,driver_issue
2207955,@115873 should probably do something about the drivers that trick riders by “confirming” their dest prior to pickup and cancelling rides,2207954,@326038 We always appreciate feedback! Please reach out directly so we can further connect; https://t.co/LlerXNH4PG.,Thu Nov 09 18:42:40 +0000 2017,driver_issue
2861103,I will voice my displeasure for @115873 &amp; @Uber_Support until they make this right!! EVERYDAY expect a tweet from me.,2861102,@129055 We just sent you a DM. Please check your messages.,Mon Nov 27 22:08:45 +0000 2017,other_support_issue
434130,@McDonalds @115877 This is disturbing please stop,2231005,"@586420 Your feedback is valuable to us. Please provide more details here, https://t.co/balq3Eyso6.",Thu Oct 19 16:11:29 +0000 2017,other_support_issue
309570,What do you do if @115877 pulls up to your door with your neighbors food!!?,309568,@189936 Hi - here to help. Please DM us the email linked to your Uber account so we can look into this for you.,Sat Oct 07 00:16:40 +0000 2017,uber_eats_issue
1255745,@116288 @115873 Really sad that your concept of service is to make the customer pay waiting charges while having to make multiple calls and walk 100s of metres to find the driver who has parked the car somewhere else.,1255744,@169818 We apologize for the trouble! We're currently reviewing your email and will connect right away.,Thu Oct 26 06:47:51 +0000 2017,driver_issue
2387498,"Dear @115873 , there's a bug in your system. You've named my Monday morning trip as Monday evening trip in the bill.
Not that this affects me or anybody on this planet in anyway, but I thought Twitter is a cribbing platform esp with 280 characters, and so why not...",2387497,@687984 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Tue Nov 14 07:10:26 +0000 2017,app_or_technical_issue
792180,I swear I have the worst @115873 driver ever,792179,"@308896 Sorry for the inconvenience. Send us a note here, https://t.co/fS660rQ8NQ, and our team will be in touch.",Thu Oct 12 13:03:54 +0000 2017,driver_issue
2455399,@115873 @Uber_Support I thought Uber pool was supposed to be ppl headed in same general direction not getting dragged ALL OVER town opposite from where we’re going! This is ridiculous 😖😖😖😖😖😖😖,2455398,@703390 Here to help! Please send us a note via  https://t.co/y4EDPcVZOI so our team can connect.,Wed Nov 15 04:06:48 +0000 2017,other_support_issue
2479139,@Uber_Support Your in app support is not efficient enough to understand simple language... all the advisors simply kept copy pasting the same replies despite me giving proof for what I was claiming... hence the need to tweet,2479141,"@636629 Hey there, Vikas. We've just sent you an updated receipt for this trip. Please check there to review. Let us know if you have any other questions or concerns.",Wed Nov 15 15:25:17 +0000 2017,app_or_technical_issue
2881612,@Uber_Support I got a driver who picked the trip then refused and I will not cancel but neither is he because he wants me to get the penalty. Shockingly unprofessional.... Trip has been delayed by 30 minutes due to the driver refusing to cancel. https://t.co/iU6jFPlFiP,2881611,@799569 Here to help! Send us a note here; https://t.co/iOszeeHZhQ and our team will be able to assist!,Tue Nov 28 09:10:47 +0000 2017,driver_issue
2861089,"Woke up to bank fraud on my account from Germany, 20 charges, through uber and paypal, i swear if it aint one thing its another🕵🏽",2861088,@794854 Sorry to hear that! Please DM us the email address linked to your account so we can follow up.,Tue Oct 31 19:11:01 +0000 2017,account_access_issue
167330,@Uber_Support I haven't got any respond from your team as of right now !,167333,"@154913 Apologies for the delay, Hared. We'll follow up via email once we have an update. Please keep an eye out for our response there. Thanks!",Sat Nov 25 19:06:48 +0000 2017,other_support_issue
2659115,@Uber_Support I’ve been waiting an hour for my food because you’ve been looking for a delivery driver for over half an hour. Seriously?,2659113,@132761 Sorry to hear about the trouble! Send us a note here https://t.co/o056uE8sfv and a member of our team will be in touch asap.,Tue Oct 31 05:05:41 +0000 2017,uber_eats_issue
971885,"@Uber_Support I’ve been 2that page several times there is no email/chat available , all it says is to go to Twitter. What’s the email for help, I’m stuck",971887,"@350553 We can have a member of our in-app support team reach out to you, Chandal. Please send us a DM with your Uber account email address.",Sun Oct 22 13:58:48 +0000 2017,other_support_issue
1800607,@Uber_Support I’m just waiting on a response from the app. I’ve been told everything from 30 minutes to 72 hours to resolve this,1800609,"@541029 Let's see what's going on with this, Ric. Please DM the email address to your Uber account so we can connect. https://t.co/sd7yH5jmbJ",Sat Oct 28 17:03:10 +0000 2017,app_or_technical_issue
2414667,@115877 It's over an hour later and I'm still doughnut-less,2414666,"@694077 Sorry to hear about the trouble, Justice. We've been overwhelmed by demand! Supply is limited, but please keep trying.",Tue Nov 14 15:48:30 +0000 2017,other_support_issue
564455,@Uber_Support I want my money back NOW,564454,@252215 Here to help. Send us a note at https://t.co/wW2bTlNcsR so our team can connect.,Sun Dec 03 00:16:35 +0000 2017,refund_request
1939660,"@Uber_Support Hi, my gift card balance is no longer popping up in the apps (Uber and UberEATS). Could I get help with this?",1939658,@576952 Hi there! We see your outreach via in-app. It seems that a member of our team is currently reviewing your email and will connect shortly.,Sun Oct 29 19:42:12 +0000 2017,uber_eats_issue
108983,"@Uber_Support Y didn't answer for my query ?
Y don't u have  COD option
Not even Net Banking",108981,@140187 We have escalated your concern to a member of our team. They will be reaching out via in-app support/email. Please follow up there with any further concerns.,Sat Nov 18 16:03:08 +0000 2017,other_support_issue
1629869,@115873 Had a ride yesterday that had a huge ETA that I cancelled &amp; rebooked with anothe Uber in seconds but still got charged. Fix it please.,1629867,"@498876 Sorry for the trouble! Send us a note here, https://t.co/1xM0TILvAI and our team will be in touch.",Sun Nov 05 15:51:51 +0000 2017,cancellation_issue
232592,@Uber_Support I got a text with promo code but while applying it shows not applicable. Pls provide assistance,232591,@171365 Thanks for reaching out. We'll get this sorted out! Please send us a note through https://t.co/L2aXwAc0Tb so we can help.,Thu Oct 05 07:29:55 +0000 2017,app_or_technical_issue
381756,@119983 Ita been 3 days now and no one turned up@from Uber #uber @119983 how cud u be so insensible for your regular customer @115873,381755,@206524 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Mon Oct 09 09:41:21 +0000 2017,other_support_issue
2849962,Dear @115873 @Uber_Support please stop charging me for rides that are never confirmed in the first place. Refund please.,2849961,@792482 Here to help! Send us a note via https://t.co/dInR3racif and we'll be in touch.,Mon Nov 27 19:26:08 +0000 2017,refund_request
2379269,@Uber_Support unless you are on the path to become another Ola?,2379267,@686118 Here to help. Send us a note at https://t.co/e8HVorX5rh so our team can connect.,Mon Nov 13 07:08:46 +0000 2017,other_support_issue
2756878,@115873 We did report it and he should be able to cancel the ride without penalty. This is ridiculous.,2757584,@771561 We understand the concern here and  will be following up with the account holder from here on out. Thank you for reaching out.,Tue Nov 21 02:56:26 +0000 2017,cancellation_issue
2874402,"Hey @Uber_Support me and my friend @220734 took a trip, and one of our drivers had a bottle of alcohol in the glove kit, please reply asap",2874401,@797989 Here to help! Send us a note via https://t.co/fS660rQ8NQ so we can connect.,Tue Nov 28 04:48:03 +0000 2017,driver_issue
544548,@Uber_Support __email__ still waiting!,544550,@246527 We've received your DM and a member of our team has reached out. Please review your messages for our response.,Sat Dec 02 18:05:52 +0000 2017,other_support_issue
2194179,My @115873 rating went down because I refused to give a driver my number,2194177,@248495 Happy to help! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Nov 09 20:47:44 +0000 2017,driver_issue
1345713,@Uber_Support The driver himself cancelled the ride aftr nt shown up on confirm location nd i got a fine of 42. @Uber_Support   Seriously worst experience,1345715,@433792 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Fri Oct 27 16:54:09 +0000 2017,cancellation_issue
2972055,@115873 How do I delete an Uber account entirely?,2972054,@819731 Here to help! Send us a note at https://t.co/T9QCqACqox so our team can connect.,Thu Nov 30 00:49:32 +0000 2017,account_access_issue
72049,"@Uber_Support Getting ticked off with you guys ! Received this yesterday 
YOUR ACCOUNT HAS BEEN FLAGGED FOR FRAUDULENT ACTIVITY
Dear Emuobohwo,
Your account has been flagged for fraudulent activity. Examples of this include but are not limited to requesting yourself for trips, creating dupli",72048,@132171 Here to help! Send us a DM (direct message) with your email address so we can assist.,Thu Nov 30 10:17:07 +0000 2017,account_access_issue
80892,"Waiting for a cab for 30 minutes, 4 drivers canceled the trip @115873",80891,"@133949 Send us a note here;https://t.co/e8HVorX5rh, and our team will be able to help!",Thu Nov 30 13:04:36 +0000 2017,cancellation_issue
533517,@Uber_Support we did that but everytime you call us it either has no signal or does not even go through we have done this several times over,533519,@243579 We're here to help! Send us a DM with your email address so we can assist.,Sat Dec 02 11:57:00 +0000 2017,other_support_issue
2206483,When you order @115877 and they give you the completely wrong order. I️ asked for a 10 piece chicken nuggets with a vanilla shake and I️ got a double quarter pounder with cheese and a chocolate shake. 😭😭😭 https://t.co/Q5LCTW837x,2206481,@645145 We're sorry to hear this. Can you please send us a DM so we can look into this?,Thu Nov 09 23:16:55 +0000 2017,uber_eats_issue
879409,"@Uber_Support Hi, thanks, I tried the link but it came up as blocked, I've attached a screenshot. https://t.co/YoXetaOaOO",879411,@328777 Please send us a DM with your Uber account email address so we can follow up. https://t.co/sd7yH5jmbJ,Fri Oct 13 16:48:30 +0000 2017,account_access_issue
344406,@Uber_Support Thank you. I have communicated my issues and requested a refund.,344408,"@197911 A member of our team will follow up with you shortly, Nance. Thank you for your patience.",Sun Oct 08 01:55:28 +0000 2017,refund_request
856731,@Uber_Support This does not tell me how to change my erroneous rating,856733,"@323458 Hey, Cynthia, we're unable to update driver ratings. Reach out if you have any other questions.",Fri Oct 20 16:55:04 +0000 2017,other_support_issue
1657891,can I UberEATS tastycakes?,1657890,@505845 Here to help! Please reach out to https://t.co/3eYc7uUEUm for assistance.,Mon Nov 06 04:01:51 +0000 2017,uber_eats_issue
456801,@McDonalds @115877 Ayo fuck y'all 1. Why you charging 3x the amount for this shitty food. 2. Fuck that 5$ delivery for mcfuckdonalds 3. I can shit a Patty better than y'all can cook that shit 4. Y'all got be fucked up 5. Suck my big ass dick,2782121,@776942 Here to help! Send us a note here; https://t.co/ngmWhYuPJp and our team will be able to help.,Tue Nov 21 17:06:34 +0000 2017,uber_eats_issue
2167220,@Uber_Support my account has been blocked with no reasons,2167219,"@635965 Here to help, Raffaele! Send us a note here, https://t.co/Md7v036OoC, and our team will follow up.",Thu Nov 09 10:41:15 +0000 2017,account_access_issue
1234820,@Uber_Support I finally got a response over an hour after the conversation was marked complete. Not super impressed 😞,1234822,"@409628 We'd be glad to review in further detail, Jolie, if you're able to DM us your email address on your account.",Thu Oct 26 00:03:46 +0000 2017,other_support_issue
1810327,I have had the worst @115873 rides the past few days. Like so jerky and bumpy driving. It’s really mind blowing.,1810326,"@486960 Here to help! Follow up here; https://t.co/fS660rQ8NQ, and our team will connect right away.",Wed Oct 18 02:06:40 +0000 2017,trip_issue
2941450,"@115873 My wallet was lost in an uber which I asked the driver to leave at uber office in Birmingham (UK) The driver didn't make it clear he would as he doesn't speak good English, help?????",2941449,@812729 We're here to help! Send us a DM with your email address so we can connect.,Wed Nov 29 13:44:55 +0000 2017,driver_issue
2519822,@Uber_Support I'm getting a website in a weird language and I cant seem to change it,2519821,@717765 We're here to help! Send us a DM with your email address so we can assist.,Sun Nov 26 19:50:55 +0000 2017,app_or_technical_issue
905329,I’m about to start crying in @Walmart because the fucking @115873 app won’t work. I just bought 50 bucks in credits AND MY BALANCE IS 35 CENTS,905328,@334925 We see your message and will be following up via DM.,Sat Oct 21 01:21:38 +0000 2017,app_or_technical_issue
2954561,@Uber_Support Which link?,2954559,@815682 Sorry for the confusion! Please send us a note via https://t.co/3h8wdQ4EJK so we can assist further.,Wed Nov 29 18:52:09 +0000 2017,other_support_issue
1408168,"@115873 Your customer service is terrible. Drivers can screw me over after 25 min of waiting, but if I cancel I pay a fee #fair #frustrated",1408166,@447303 Happy to help! Send us a DM with your email address and our team will follow up.,Mon Oct 16 16:53:48 +0000 2017,driver_issue
2754817,"@Uber_Support my uber driver just scammed me out of $5 ??? she took 10 minutes getting to my location, kept passing by me, i finally saw her parked across the street, tried to call her, she wouldn’t pick up and just canceled the ride and left. uhhh can i get a refund pls &amp; thanks https://t.co/ATMjxqNIjJ",2754815,@771074 Here to help! Send us a note here https://t.co/h840Iouehc so we can further assist.,Mon Nov 20 21:17:24 +0000 2017,driver_issue
538017,"@115873, your Surge charge last night was a joke and I am contacting my bank to claim a refund! Never using you again",538016,"@244728 Hi there, we're here to help! You can check this link; https://t.co/kkAwlbpH4B to learn more about Dynamic pricing.",Sat Dec 02 14:05:17 +0000 2017,fare_or_charge_issue
676990,I fucking hate the GPS system @115873 uses so fucking much its never accurate and it's constantly making me late no matter how early I leave my house I'm soooo over,676989,@281496 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Thu Nov 23 06:18:45 +0000 2017,other_support_issue
2206466,"I don’t try to order @115877 very often, but when I try to the website never works. #letmecheckout",2206465,@645139 Sorry to hear about the trouble! Please DM us the email associated with your account and we'll look into this.,Thu Nov 09 23:25:24 +0000 2017,uber_eats_issue
1010611,"@14350 @Uber_Support
In a trip today,driver refused to come to my locatn,but started and cancelled the trip.So I have lost my BDT100 promo",1010609,"@359144 Here to assist, Hasibul! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.",Sat Oct 14 12:02:14 +0000 2017,cancellation_issue
423054,@Uber_Support The link seems to send me to the page where I can call my driver. I've already tried several times but unfortunately he's not answering,423056,"@215731 Hi there, Natalia. Sorry to hear you couldn't reach your driver, for further assistance please visit: https://t.co/VRGZX0s7tO.",Tue Oct 10 12:40:22 +0000 2017,driver_issue
1822088,@Uber_Support how can one get it contact with uber other than social media. It seems almost impossible.,1822087,"@546995 Thanks for reaching out, we're always here to help! DM us with more details of the issue you're facing and we can better direct you.",Sun Oct 15 13:58:54 +0000 2017,other_support_issue
2983731,@Uber_Support trying to order food &amp; error verifying payment profile?,2983729,@382839 We’re here to help! Send us a note via https://t.co/3eYc7uUEUm and we'll be in touch.,Thu Nov 30 05:51:38 +0000 2017,uber_eats_issue
2816689,@Uber_Support Already did. Sitting in your inbox.,2816691,@785193 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Mon Nov 27 03:54:04 +0000 2017,other_support_issue
1388503,@115873 @119983 Would you like to help us commute for https://t.co/j4hE3c2pIq we have 500 International &amp; Indian Participates,1388501,@443031 Hi there! Please send us a note at https://t.co/t6jnm3ULFw and we'll be happy to look into this for you.,Sat Oct 28 10:17:24 +0000 2017,other_support_issue
1411712,@115873 this driver is a menace! Nearly ran me over twice.  Not paying attention to pedestrians at all. #Uber #Bad Driver. https://t.co/Ha2mb5eNOx,1411711,@448109 We're here to help! Send us a DM with your email address so we can follow up.,Thu Nov 02 00:16:06 +0000 2017,driver_issue
1795794,@Uber_Support Too late took too long to respond and someone picked it up. Is there a contact number I can call for next time?because I couldn’t find one?,1795796,@539611 Thanks for reaching out. At this time we don't offer phone support.Please send us a note through https://t.co/balq3Eyso6 so we can help.,Wed Oct 18 00:58:22 +0000 2017,other_support_issue
1406326,"@115873 - so explain to me the new trend where a driver asks where you are, where and are going and then cancels? Unimpressed",1406325,"@446884 We apologize for that experienced you had, kindly send a note here: https://t.co/iOszeeHZhQ so we can connect.",Wed Nov 01 21:45:29 +0000 2017,driver_issue
2227391,"@Uber_Support hi, I need to contact someone about my most recent ride. I need a full refund for my incompetent driver; not a fare adjustment",2227390,@299463 Here to help! Could you please DM us with your Uber email and a description of the trip so that we can look into this?,Thu Oct 19 16:00:52 +0000 2017,driver_issue
2707330,@Uber_Support Why are y’all so un-customer friendly? You could at least remove these offers and give me some that I could use. @115879 is so much customer friendly and I may consider closing this account with y’all and just riding with Lyft and telling others about the unpleasant service.,2707331,@224069 Sorry to hear that! Please respond directly to our in-app/email support if you have any questions or concerns regarding promos.,Mon Nov 20 00:26:20 +0000 2017,account_access_issue
1427339,@Uber_Support My account has been suspended and I sincerely think that there's been some kind of mistake.,1427338,"@451558 We can definitely take a look! Contact us here; https://t.co/BDlHSjUF9c, so we can help.",Sat Oct 28 19:47:00 +0000 2017,account_access_issue
2533966,@115873 I am in Kwazulu Natal in South Africa I used your service on Saturday evning an left my car keys in the Uber Car pls advise its 2 days,2533965,@721047 Our team has recently responded via email. Please reply there if you have additional questions!,Mon Oct 30 12:54:54 +0000 2017,other_support_issue
2434706,@Uber_Support I’ve already done this twice in the last 12 hours and no response,2434708,@698625 We're here to help! Send us a DM (Direct message) with your email address so we can assist.,Sun Oct 29 14:47:12 +0000 2017,other_support_issue
2377330,@Uber_Support I've sent two messages already had the first one solved nothing you sent two pics that showed some dirty seats that I couldn't possibly have caused then it said resolved I didn't even get to do anything. You and the driver stole 40 dollars from me and I want it back now,2378339,@685656 We can definitely take a look! Send us a DM with your email address and details so we can follow up.,Tue Nov 14 03:36:25 +0000 2017,uber_eats_issue
2434426,@Uber_Support I do not think there is any issue with my phone. Issue with your app. Not able to see car number when the trip is booked. https://t.co/ADXhq8RO7Z,2434425,"@583338 We apologize for the trouble, Atul! We're currently reviewing your email and will connect right away.",Sun Oct 29 13:43:36 +0000 2017,app_or_technical_issue
639813,"@Uber_Support is a JOKE! I was charged for a full fare instead of my POOL rate, my driver drove an unnecessary route in to a sketch area WAY out of the way, cancelled the other POOL riders and argued with. Uber refunded me, apologized, THEN CHARGED ME AGAIN and won't refund! -__-",639812,@271762 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Wed Nov 22 20:15:42 +0000 2017,fare_or_charge_issue
463496,@Uber_Support @225185 I haven’t received any of my fares the past 4 hours.,463495,"@225184 Thank you for bringing this to our attention. Our team is currently reviewing, and we hope to get this resolved shortly.",Fri Dec 01 02:55:49 +0000 2017,fare_or_charge_issue
576745,@Uber_Support Unable to access my uber account it made in driver account . So I want delete my account My mobile nos is +918510064656. I forgot attached email too.,576747,@241426 Thanks for reaching out. We've escalated this inquiry to the appropriate team and they will be responding shortly via in-app/email support. We appreciate your patience.,Sun Dec 03 12:47:00 +0000 2017,account_access_issue
2122654,@Uber_Support I used Uber during my trip in India. Now back in Belgium I get discount (for rides in Delhi) by SMS every couple of days. Responding STOP doesn't stop them. How do I have to do ?,2122653,@625334 Happy to help. Please check out https://t.co/fyn3pRpCG3 for additional information.,Wed Nov 08 15:32:04 +0000 2017,trip_issue
1564146,"@Uber_Support have done already, looks no one reads. #shamelessuber",1564147,"@120551 We see that you've reached out directly to our support team via in-app, and we will continue communications there moving forward.",Sun Nov 05 02:44:45 +0000 2017,other_support_issue
1603571,@Uber_Support uber driver left me mid way and ran away with my purse. Customer care are not sure in contact with the driver.#Help https://t.co/M3udOsOo4D,1603570,@492115 Here to help! Please send us a DM with your email address with details so we can follow up.,Sun Nov 05 07:47:48 +0000 2017,driver_issue
619632,@28938 lolz stopping to the level now https://t.co/zfpIzzzqTh,619631,@266478 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Wed Nov 22 14:19:42 +0000 2017,other_support_issue
1219296,@Uber_Support Hope and wish you are here to help not trouble further.. action speak louder than words brother! #Uber #Badexperience,1219297,@406076 We have followed up via DM.,Thu Oct 26 16:18:20 +0000 2017,other_support_issue
2416422,@115873 My friend forgot her bag yesterday after the guy told us we are overload. So he cancelled the trip. I need his contact details,2416421,@694471 Here to help! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Sun Oct 29 08:40:59 +0000 2017,cancellation_issue
441179,"@115873 Trying to schedule ride to airport in Memphis, TN. Message  says not available in area. Has there been a change?",441178,@219665 Hi there! Please send us a note via https://t.co/y5DusN6y4E so we can connect.,Fri Oct 27 13:14:21 +0000 2017,trip_issue
1633610,@Uber_Support I want to know why the scheduling rides function isn’t working on my app.,1633609,@499801 We're so sorry for the trouble. Send us a note via https://t.co/QDn91HzZV0,Sat Oct 28 22:20:41 +0000 2017,app_or_technical_issue
560870,@115873 @156128 Why are you charging me for a ride 2 of drivers cancelled on???,560868,@251229 We're so sorry for the trouble. Send us a note via https://t.co/e8HVorX5rh so we can assist.,Sat Dec 02 22:47:57 +0000 2017,cancellation_issue
1952869,@Uber_Support It's going to get to the point in which I'll be contacting @14079 about it because it's been in his possession since September.,1952868,@579838 We'd like to follow up on this. DM us the account holder's Uber email and phone # so we can better assist. https://t.co/sd7yH5jmbJ,Sun Oct 29 14:15:45 +0000 2017,other_support_issue
2820720,@116288 @Uber_Support @115873 I’m not getting invoice against my rides taken in Paris. I need it for my ofc work. Email- __email__,2820719,@786177 We're currently reviewing your email and will be in touch shortly. We appreciate your patience!,Mon Nov 27 06:54:15 +0000 2017,trip_issue
628084,@Uber_Support @268771 Still waiting on a response I sent two,628083,@151408 Thank you for providing that information. Someone from our team will be reaching out shortly.,Wed Nov 22 15:10:02 +0000 2017,other_support_issue
1088954,@115873 your app won't let me send feedback. Unless I'm missing something. You keep putting pins in dumb places so drivers can't find me.,1088953,"@235354 We're here to help! Send us a note here, https://t.co/e8HVorX5rh and our team will be in touch.",Tue Nov 07 22:44:34 +0000 2017,driver_issue
2221365,@Uber_Support I have been waiting for more than 27 hours. when will my account be up and running and my car not disabled on the app.,2221367,"@642064 Sorry about the delay, Reyaz. We do see you were able to respond into our support platform. A member of our team is on top of this and will be following up with you there. Keep an eye on this update coming your way. We appreciate your patience.",Fri Nov 10 14:16:54 +0000 2017,account_access_issue
567908,@Uber_Support I was charged 3 times for one ride!!,567907,@253214 Here to help! Send us a note here; https://t.co/Wavn5xnaeo and our team will be able to assist!,Sun Dec 03 02:20:04 +0000 2017,fare_or_charge_issue
323472,@Uber_Support This morning I submitted request to fix a double charge 4 same ride from last night. How long till I hear back &amp; it's fixed?,323471,"@193036 Hi there, Meg. Please send us a DM with your Uber account email, and we will look into this for you.",Sat Oct 07 14:04:18 +0000 2017,fare_or_charge_issue
876475,@115877 You changed your customer service lately and it's garbage now - deleting the app,876474,@328084 Will you please DM us with your email address associated with your account and the details of your concern? We'll look into it.,Fri Oct 20 18:20:16 +0000 2017,app_or_technical_issue
253146,@115873 @119983  Account got hacked and trips charged to me for someone in Russia. WHat shitty app is this https://t.co/qG8Ub9tDqg,253145,@176176 We see your outreach and a member of our team will be following up via email as soon as possible. We appreciate your patience.,Thu Oct 05 17:20:42 +0000 2017,fare_or_charge_issue
1996557,"@115873 Florida, 3 different drivers canceled pickups from aventura Jewish center. I hope you are not violating non discrimination rules. Please be aware, thanks",1996555,@590373 Here to help. Send us a note at https://t.co/iOszeeHZhQ team can connect.,Sun Nov 26 10:47:11 +0000 2017,driver_issue
2492428,@Uber_Support no taxi showed up,2493963,"@705226 Sorry to hear about the trouble. Please connect with our team here; https://t.co/593jusCquh, so we can further review and assist. Thanks!",Wed Nov 15 18:15:15 +0000 2017,other_support_issue
1288999,@Uber_Support Can you help with a missing Visa Local offer credit? no one from email support team seems able to handle correctly. Thx.,1288998,@421470 Sorry to hear you're having trouble reporting your issue! Send us a DM with your email address and we'll connect.,Thu Oct 26 19:55:07 +0000 2017,other_support_issue
1776535,@115873 - is there some new rule out to drivers that they can’t go above 10mph? #crawling,1776534,@533844 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Tue Oct 17 22:47:31 +0000 2017,driver_issue
2638577,"Why have you deleted a tweet offering to help? @Uber_Support 
Does it go against company policy to be helpful? https://t.co/GaeSVBrLrO",2638576,@744300 We just got back to you via DM.,Fri Nov 17 20:44:37 +0000 2017,other_support_issue
997272,@194503 @Uber_Support @AskLyft @115873 @137434 @356155 @Uber_Support rivals @137434 for worst customer service in the country. Sad.,997270,@356154 Sorry to hear about the trouble. We just sent you a DM.,Tue Oct 24 12:56:29 +0000 2017,other_support_issue
1591867,@115873 you are going so far from your rider that you don't even have a email address or phone number to call you... It's very sad..,1591865,"@489343 At this moment, we don't offer phone support. We're sorry for any inconvenience.Visit this link https://t.co/e8HVorX5rh so we can assist.",Tue Oct 17 04:16:58 +0000 2017,trip_issue
672159,@Uber_Support I tried DMing you and got no reply. I don’t want my email address on here publicly.,672160,@169815 Looks like our reply was accidentally sent as a tweet. Please DM us the email on your account and we'll be sure to follow up via DM. Thanks!,Sat Nov 25 20:40:20 +0000 2017,other_support_issue
1388516,@Uber_Support I got charged of ruppies 42,1388521,@443033 Thanks for reaching out. We understand your concern and we're here to help! Send us a note via https://t.co/h840Iouehc so we can assist.,Sat Oct 28 11:04:28 +0000 2017,fare_or_charge_issue
91544,"@115873 just got out of an Uber in McLean VA, why does Uber allow Maryland drivers to do pickups in VA?? I always cancel when I see an out of State plate, I only take rides from VA drivers",91541,"@135845 Good question, Joe. Regulations allow some qualified partners to drive in neighboring cities. If you have any other questions or concerns, please send a quick note to https://t.co/zUe0dj6yoX so we can follow up with you.",Thu Nov 30 13:59:22 +0000 2017,driver_issue
1091698,@Uber_Support It is saying I didn't get charged. But my PayPal is saying I did??,1091700,@377592 Oh no! Please DM us the email linked to your account so we can look into this for you. We look forward to your response.,Sun Oct 15 04:16:48 +0000 2017,fare_or_charge_issue
691406,"@Uber_Support I just completed the form, and got this: https://t.co/9NcogAtalr That email is not arriving either, and it's not in Spam.",691408,@285212 Thank you for getting back to us. Please send us a DM (direct message) with your account email and phone number so we can look into this.,Sat Nov 04 01:50:47 +0000 2017,other_support_issue
237883,"@Uber_Support answer asap!
https://t.co/wpXME9Pdio",237882,@172619 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,Wed Oct 04 21:00:11 +0000 2017,other_support_issue
1650295,"@115873 I requested 8 commuter rides, but I didn't receive the promised $20 credit. What happened?",1650294,@414331 Hi there! Please reach out to https://t.co/zUe0dj6yoX and fill out the 4 boxes at the bottom so we can get in touch.,Sun Nov 05 23:03:04 +0000 2017,app_or_technical_issue
1249986,"@Uber_Support (3) 28.09.2017 Via M-Pay SI Bank paid Rs.100.79 vide r.id 727106481066/UPI/SIBL/UBER it dint get accounted on Uber, so again paid via SBI.",1249987,"@413277 Here to help, Jayasri! Send us a note at https://t.co/hr88X1ZGuG so our team can connect.",Thu Oct 26 05:01:54 +0000 2017,account_access_issue
